"","Matrix","Taxa","Characters","Living","Source","Tax.level"
"2","GL1988-GH.nex","Outgroup",116,NA,NA,NA
"3","GL1988-GH.nex","Entelodontidae",116,NA,NA,NA
"4","GL1988-GH.nex","Tayassuidae",116,"TRUE","Wilson & Reeder","Family"
"5","GL1988-GH.nex","Suidae",116,"TRUE","Wilson & Reeder","Family"
"6","GL1988-GH.nex","Cebochoeridae",116,NA,NA,NA
"7","GL1988-GH.nex","Achaenodon",116,"FALSE","Paleobio database","Genus"
"8","GL1988-GH.nex","Helohyus",116,"FALSE","Paleobio database","Genus"
"9","GL1988-GH.nex","Raoellidae",116,NA,NA,NA
"10","GL1988-GH.nex","Gobiohyus",116,"FALSE","Paleobio database","Genus"
"11","GL1988-GH.nex","Choeropotamidae",116,NA,NA,NA
"12","GL1988-GH.nex","Anthracotherium",116,"FALSE","Paleobio database","Genus"
"13","GL1988-GH.nex","Anthracothema",116,"FALSE","Paleobio database","Genus"
"14","GL1988-GH.nex","Bothriodontinae",116,NA,NA,NA
"15","GL1988-GH.nex","Hippopotamidae",116,"TRUE","Wilson & Reeder","Family"
"16","GL1988-GH.nex","Diacodexis_pakistanensis",116,"FALSE","Paleobio database","Species"
"17","GL1988-GH.nex","Bunomerycidae",116,NA,NA,NA
"18","GL1988-GH.nex","Agriochoeridae",116,NA,NA,NA
"19","GL1988-GH.nex","Merycoidodontidae",116,NA,NA,NA
"20","GL1988-GH.nex","Mixtotheriidae",116,NA,NA,NA
"21","GL1988-GH.nex","Cainotheriidae",116,NA,NA,NA
"22","GL1988-GH.nex","Anoplotheriinae",116,NA,NA,NA
"23","GL1988-GH.nex","Dacrytheriinae",116,NA,NA,NA
"24","GL1988-GH.nex","Xiphodontidae",116,NA,NA,NA
"25","GL1988-GH.nex","Protoceratidae",116,NA,NA,NA
"26","GL1988-GH.nex","0romerycidae",116,NA,NA,NA
"27","GL1988-GH.nex","Camelidae",116,"TRUE","Wilson & Reeder","Family"
"28","GL1988-GH.nex","Leptochoeridae",116,NA,NA,NA
"29","GL1988-GH.nex","Diacodexis_metsiacus",116,"FALSE","Paleobio database","Species"
"30","GL1988-GH.nex","Microsus",116,"FALSE","Paleobio database","Genus"
"31","GL1988-GH.nex","Antiacodon",116,"FALSE","Paleobio database","Genus"
"32","GL1988-GH.nex","Homacodon",116,"FALSE","Paleobio database","Genus"
"33","GL1988-GH.nex","Protodichobune",116,NA,NA,NA
"34","GL1988-GH.nex","Diacodexis_varleti",116,"FALSE","Paleobio database","Genus"
"35","GL1988-GH.nex","Messelobunodon",116,"FALSE","Paleobio database","Genus"
"36","GL1988-GH.nex","Dichobuninae",116,NA,NA,NA
"37","GL1988-GH.nex","Hyperdichobuninae",116,NA,NA,NA
"38","GL1988-GH.nex","Amphimerycidae",116,NA,NA,NA
"39","GL1988-GH.nex","Hypertragulidae",116,NA,NA,NA
"40","GL1988-GH.nex","Tragulidae",116,"TRUE","Wilson & Reeder","Family"
"41","GL1988-GH.nex","Leptomerycidae",116,NA,NA,NA
"42","GL1989-H.nex","Lambdotherium",67,"FALSE","Paleobio database","Genus"
"43","GL1989-H.nex","Plagiolophus_annectens",67,"FALSE","Paleobio database","Species"
"44","GL1989-H.nex","Plagiolophus_sp_I",67,"FALSE","Paleobio database","Genus"
"45","GL1989-H.nex","Propalaeotherium_hassiacum",67,"FALSE","Paleobio database","Species"
"46","GL1989-H.nex","Propachynolophus_gaudryi",67,"FALSE","Paleobio database","Species"
"47","GL1989-H.nex","Lophiotherium",67,"FALSE","Paleobio database","Genus"
"48","GL1989-H.nex","Propalaeotherium_messelense",67,"FALSE","Paleobio database","Genus"
"49","GL1989-H.nex","Propachynolophus_maldani",67,"FALSE","Paleobio database","Genus"
"50","GL1989-H.nex","Palaeotherium",67,"FALSE","Paleobio database","Genus"
"51","GL1989-H.nex","Hyracotherium_leporinum",67,"FALSE","Paleobio database","Species"
"52","GL1989-H.nex","Hyracotherium_vulpiceps",67,"FALSE","Paleobio database","Species"
"53","GL1989-H.nex","Hyracotherium_vulpiceps_aff",67,"FALSE","Paleobio database","Species"
"54","GL1989-H.nex","Hyracotherium_vasacciense",67,"FALSE","Paleobio database","Species"
"55","GL1989-H.nex","Hyracotherium_tapirinum",67,"FALSE","Paleobio database","Genus"
"56","GL1989-H.nex","Cymbalophus",67,NA,NA,NA
"57","GL1989-H.nex","Anchilophus",67,"FALSE","Paleobio database","Genus"
"58","GL1989-H.nex","Pachynolophus",67,"FALSE","Paleobio database","Genus"
"59","GL1989-H.nex","Hyracotherium",67,"FALSE","Paleobio database","Genus"
"60","GL1989-H.nex","Triplopus",67,"FALSE","Paleobio database","Genus"
"61","GL1989-H.nex","Chasmotherium",67,NA,NA,NA
"62","GL1989-H.nex","Hyrachyus",67,"FALSE","Paleobio database","Genus"
"63","GL1989-H.nex","Protapirus",67,"FALSE","Paleobio database","Genus"
"64","GL1989-H.nex","Colodon_occidentalis",67,"FALSE","Paleobio database","Species"
"65","GL1989-H.nex","Helaletes",67,"FALSE","Paleobio database","Genus"
"66","GL1989-H.nex","Heptodon",67,"FALSE","Paleobio database","Genus"
"67","GL1989-H.nex","Lophialetes",67,"FALSE","Paleobio database","Genus"
"68","GL1989-H.nex","Eoletes",67,"FALSE","Paleobio database","Genus"
"69","GL1989-H.nex","Schlosseria",67,NA,NA,NA
"70","GL1989-H.nex","Rhodopagus",67,"FALSE","Paleobio database","Genus"
"71","GL1989-H.nex","Teleolophus",67,"FALSE","Paleobio database","Genus"
"72","GL1989-H.nex","Breviodon",67,"FALSE","Paleobio database","Genus"
"73","GL1989-H.nex","Eomoropus",67,"FALSE","Paleobio database","Genus"
"74","GL1989-H.nex","Lophiaspis_maurettei",67,"FALSE","Paleobio database","Species"
"75","GL1989-H.nex","Paralophiodon_buchswillanum",67,"FALSE","Paleobio database","Genus"
"76","GL1989-H.nex","Lophiodon",67,"FALSE","Paleobio database","Genus"
"77","GL1989-H.nex","Kalakotia",67,"FALSE","Paleobio database","Genus"
"78","GL1989-H.nex","Isectolophus",67,"FALSE","Paleobio database","Genus"
"79","GL1989-H.nex","Homogalax_protapirinus",67,"FALSE","Paleobio database","Species"
"80","GL1989-H.nex","Homogalax_sp_I",67,"FALSE","Paleobio database","Genus"
"81","GL1989-H.nex","Eotitanops",67,"FALSE","Paleobio database","Genus"
"82","GL1992-T.nex","Tetraclaenodon",10,"FALSE","Paleobio database","Genus"
"83","GL1992-T.nex","Ectocion_collinus",10,"FALSE","Paleobio database","Species"
"84","GL1992-T.nex","Ectocion_cedrus",10,"FALSE","Paleobio database","Species"
"85","GL1992-T.nex","Ectocion_mediotuber",10,"FALSE","Paleobio database","Species"
"86","GL1992-T.nex","Ectocion_osbornianus",10,"FALSE","Paleobio database","Species"
"87","GL1992-T.nex","Ectocion_parvus",10,"FALSE","Paleobio database","Species"
"88","GL1992-T.nex","Ectocion_major",10,"FALSE","Paleobio database","Species"
"89","GL1992-T.nex","Ectocion_superstes",10,"FALSE","Paleobio database","Species"
"90","GL1994-B.nex","Odobenidae",40,"TRUE","Wilson & Reeder","Family"
"91","GL1994-B.nex","Pteronarctos",40,"FALSE","Paleobio database","Genus"
"92","GL1994-B.nex","Otariidae",40,"TRUE","Wilson & Reeder","Family"
"93","GL1994-B.nex","Pinnarctidon_bishopi",40,NA,NA,NA
"94","GL1994-B.nex","Pinnarctidion_rayi",40,"FALSE","Paleobio database","Species"
"95","GL1994-B.nex","Allodesmus",40,"FALSE","Paleobio database","Genus"
"96","GL1994-B.nex","Desmatophoca",40,"FALSE","Paleobio database","Genus"
"97","GL1994-B.nex","Phocidae",40,"TRUE","Wilson & Reeder","Family"
"98","GL1995-A.nex","Merychippus_primus",56,"FALSE","Paleobio database","Species"
"99","GL1995-A.nex","Merychippus_sejunctus_nr",56,"FALSE","Paleobio database","Species"
"100","GL1995-A.nex","Merychippus_coloradense",56,"FALSE","Paleobio database","Species"
"101","GL1995-A.nex","Pseudohipparion_retrusum",56,NA,NA,NA
"102","GL1995-A.nex","Pseudohipparion_gratum",56,NA,NA,NA
"103","GL1995-A.nex","Hipparion_shirleyae",56,"FALSE","Paleobio database","Genus"
"104","GL1995-A.nex","Merychippu_insignis",56,NA,NA,NA
"105","GL1995-A.nex","Neohipparion_affine",56,"FALSE","Paleobio database","Species"
"106","GL1995-A.nex","Neohipparion_trampasense",56,"FALSE","Paleobio database","Species"
"107","GL1995-A.nex","Cormohipparion_goorisi",56,"FALSE","Paleobio database","Species"
"108","GL1995-A.nex","Cormohipparion_sphenodus",56,"FALSE","Paleobio database","Species"
"109","GL1995-A.nex","Cormohipparion_dolichops",56,"FALSE","Paleobio database","Species"
"110","GL1995-A.nex","Cormohipparion_occidentale",56,"FALSE","Paleobio database","Species"
"111","GL1995-A.nex","Hipparion_tehonense",56,"FALSE","Paleobio database","Species"
"112","GL1995-A.nex","Hipparion_forcei",56,"FALSE","Paleobio database","Species"
"113","GL1995-A.nex","Nannippus_lenticularis",56,"FALSE","Paleobio database","Species"
"114","GL1995-A.nex","Nannippus_peninsulatus",56,"FALSE","Paleobio database","Species"
"115","GL1995-G.nex","Pholidota",85,NA,NA,NA
"116","GL1995-G.nex","Palaeanodon",85,"FALSE","Paleobio database","Genus"
"117","GL1995-G.nex","Metacheiromys",85,"FALSE","Paleobio database","Genus"
"118","GL1995-G.nex","Glyptodonta",85,NA,NA,NA
"119","GL1995-G.nex","Euphracta",85,NA,NA,NA
"120","GL1995-G.nex","Dasypodidae",85,"TRUE","Wilson & Reeder","Family"
"121","GL1995-G.nex","Cyclopes",85,"TRUE","Wilson & Reeder","Genus"
"122","GL1995-G.nex","Myrmecophaginae",85,NA,NA,NA
"123","GL1995-G.nex","Octodontotherium",85,"FALSE","Paleobio database","Genus"
"124","GL1995-G.nex","Pseudoprepotherium",85,"FALSE","Paleobio database","Genus"
"125","GL1995-G.nex","Lestodon",85,"FALSE","Paleobio database","Genus"
"126","GL1995-G.nex","Glossotherium_slash_Para",85,"FALSE","Paleobio database","Genus"
"127","GL1995-G.nex","Catonyx",85,"FALSE","Paleobio database","Genus"
"128","GL1995-G.nex","Scelidotherium",85,"FALSE","Paleobio database","Genus"
"129","GL1995-G.nex","Mylodon",85,"FALSE","Paleobio database","Genus"
"130","GL1995-G.nex","Choloepus",85,"TRUE","Wilson & Reeder","Genus"
"131","GL1995-G.nex","Acratocnus",85,"FALSE","Paleobio database","Genus"
"132","GL1995-G.nex","Megalocnus",85,"FALSE","Paleobio database","Genus"
"133","GL1995-G.nex","Megalonyx",85,"FALSE","Paleobio database","Genus"
"134","GL1995-G.nex","Bradypus",85,"TRUE","Wilson & Reeder","Genus"
"135","GL1995-G.nex","Pronothrotherium",85,"FALSE","Paleobio database","Genus"
"136","GL1995-G.nex","Nothrotheriops",85,"FALSE","Paleobio database","Genus"
"137","GL1995-G.nex","Eucholoeops",85,"FALSE","Paleobio database","Genus"
"138","GL1995-G.nex","Hapalops",85,"FALSE","Paleobio database","Genus"
"139","GL1995-G.nex","Planops",85,"FALSE","Paleobio database","Genus"
"140","GL1995-G.nex","Eremotherium",85,"FALSE","Paleobio database","Genus"
"141","GL1995-G.nex","Megatherium",85,"FALSE","Paleobio database","Genus"
"142","GL1995-G.nex","Schismotherium",85,NA,NA,NA
"143","GL1995-G.nex","Pelecyodon",85,NA,NA,NA
"144","GL1996-P.nex","composit_outgroup",60,NA,NA,NA
"145","GL1996-P.nex","Proviverra",60,"FALSE","Paleobio database","Genus"
"146","GL1996-P.nex","Arfia",60,"FALSE","Paleobio database","Genus"
"147","GL1996-P.nex","Dissopsalis",60,"FALSE","Paleobio database","Genus"
"148","GL1996-P.nex","Prototomus",60,"FALSE","Paleobio database","Genus"
"149","GL1996-P.nex","Gazinocyon",60,"FALSE","Paleobio database","Genus"
"150","GL1996-P.nex","Prolimncyon",60,NA,NA,NA
"151","GL1996-P.nex","Thinocyon",60,"FALSE","Paleobio database","Genus"
"152","GL1996-P.nex","Sinopa",60,"FALSE","Paleobio database","Genus"
"153","GL1996-P.nex","Eurotherium",60,NA,NA,NA
"154","GL1996-P.nex","Propterodon",60,NA,NA,NA
"155","GL1996-P.nex","Pterodon",60,"FALSE","Paleobio database","Genus"
"156","GL1996-P.nex","Hyainailourous",60,NA,NA,NA
"157","GL1996-P.nex","Pterodon_hyaenoides",60,"FALSE","Paleobio database","Species"
"158","GL1996-P.nex","Hyaenodon",60,"FALSE","Paleobio database","Genus"
"159","GL1996-P.nex","Diedelphodus_altidens",60,NA,NA,NA
"160","GL1996-P.nex","Cimolestes_magnus",60,"FALSE","Paleobio database","Species"
"161","GL1998-DM.nex","Tribosphenomys",26,"FALSE","Paleobio database","Genus"
"162","GL1998-DM.nex","Cocomys",26,"FALSE","Paleobio database","Genus"
"163","GL1998-DM.nex","Bandaomys",26,NA,NA,NA
"164","GL1998-DM.nex","Hohomys",26,NA,NA,NA
"165","GL1998-DM.nex","Chapattimys",26,"FALSE","Paleobio database","Genus"
"166","GL1998-DM.nex","Birbalomys",26,"FALSE","Paleobio database","Genus"
"167","GL1998-DM.nex","Advenimus",26,"FALSE","Paleobio database","Genus"
"168","GL1998-DM.nex","Petrokozlovia",26,NA,NA,NA
"169","GL1998-DM.nex","Saykanomys",26,"FALSE","Paleobio database","Genus"
"170","GL1998-DM.nex","Tamquammys",26,"FALSE","Paleobio database","Genus"
"171","GL1998-DM.nex","Stelmomys",26,NA,NA,NA
"172","GL1998-DM.nex","Tsinlingomys",26,"FALSE","Paleobio database","Genus"
"173","GL1998-DM.nex","Chuankueimys",26,NA,NA,NA
"174","GL1998-DM.nex","Alaymys",26,NA,NA,NA
"175","GL1998-DM.nex","Butomys",26,NA,NA,NA
"176","GL1998-DM.nex","Yuomys",26,"FALSE","Paleobio database","Genus"
"177","GL1998-DM.nex","Mergenomys",26,NA,NA,NA
"178","GL1998-DM.nex","Protataromys",26,NA,NA,NA
"179","GL1998-DM.nex","Karakoronyinae",26,NA,NA,NA
"180","GL1998-DM.nex","Tataromyinae",26,NA,NA,NA
"181","GL1998-DM.nex","Distylomyinae",26,NA,NA,NA
"182","GL1998-DM.nex","Ctenodactylinae",26,NA,NA,NA
"183","GL2001-AA.nex","Prokennalestes_spp",70,"FALSE","Paleobio database","Genus"
"184","GL2001-AA.nex","Alostera_saskatchewanensis",70,"FALSE","Paleobio database","Species"
"185","GL2001-AA.nex","Asioryctes_nemegtensis",70,"FALSE","Paleobio database","Species"
"186","GL2001-AA.nex","Aspanlestes_aptap",70,"FALSE","Paleobio database","Species"
"187","GL2001-AA.nex","Avitotherium_utahensis",70,"FALSE","Paleobio database","Species"
"188","GL2001-AA.nex","Barunlestes_butleri",70,"FALSE","Paleobio database","Species"
"189","GL2001-AA.nex","Batodon_tenuis",70,"FALSE","Paleobio database","Species"
"190","GL2001-AA.nex","Cimolestes_spp",70,"FALSE","Paleobio database","Genus"
"191","GL2001-AA.nex","Daulestes_nessovi",70,"FALSE","Paleobio database","Species"
"192","GL2001-AA.nex","Eoungulatum_kudukensis",70,"FALSE","Paleobio database","Species"
"193","GL2001-AA.nex","Gallolestes_spp",70,"FALSE","Paleobio database","Genus"
"194","GL2001-AA.nex","Gypsonictops_spp",70,"FALSE","Paleobio database","Genus"
"195","GL2001-AA.nex","Kennalestes_gobiensis",70,"FALSE","Paleobio database","Species"
"196","GL2001-AA.nex","Kulbeckia_kulbecke",70,"FALSE","Paleobio database","Species"
"197","GL2001-AA.nex","Mimotona_spp",70,"FALSE","Paleobio database","Genus"
"198","GL2001-AA.nex","Murtoilestes_abramovi",70,"FALSE","Paleobio database","Species"
"199","GL2001-AA.nex","Otlestes_meiman",70,NA,NA,NA
"200","GL2001-AA.nex","Oxyprimus_spp",70,"FALSE","Paleobio database","Genus"
"201","GL2001-AA.nex","Paranyctoides_spp",70,"FALSE","Paleobio database","Genus"
"202","GL2001-AA.nex","Parazhelestes__minor",70,"FALSE","Paleobio database","Genus"
"203","GL2001-AA.nex","Parazhelestes_robustus",70,"FALSE","Paleobio database","Species"
"204","GL2001-AA.nex","Protungulatum_spp",70,"FALSE","Paleobio database","Genus"
"205","GL2001-AA.nex","Tribosphenomys_spp",70,"FALSE","Paleobio database","Genus"
"206","GL2001-AA.nex","Zalambdalestes_lechei",70,"FALSE","Paleobio database","Species"
"207","GL2001-AA.nex","Zhelestes_temirkazyk",70,"FALSE","Paleobio database","Species"
"208","GL2001-G.nex","Leptictidae",186,NA,NA,NA
"209","GL2001-G.nex","Meniscotherium",186,"FALSE","Paleobio database","Genus"
"210","GL2001-G.nex","Phenacodus",186,"FALSE","Paleobio database","Genus"
"211","GL2001-G.nex","Hyopsodus",186,"FALSE","Paleobio database","Genus"
"212","GL2001-G.nex","Arctocyon",186,"FALSE","Paleobio database","Genus"
"213","GL2001-G.nex","Canis",186,"TRUE","Wilson & Reeder","Genus"
"214","GL2001-G.nex","Vulpavus",186,"FALSE","Paleobio database","Genus"
"215","GL2001-G.nex","Rattus_norvegicus",186,"TRUE","Bininda-emonds Tree","Species"
"216","GL2001-G.nex","Orycteropus_afer",186,"TRUE","Bininda-emonds Tree","Species"
"217","GL2001-G.nex","Physeter",186,"TRUE","Wilson & Reeder","Family"
"218","GL2001-G.nex","Delphinapterus",186,"TRUE","Wilson & Reeder","Genus"
"219","GL2001-G.nex","Tursiops",186,"TRUE","Wilson & Reeder","Genus"
"220","GL2001-G.nex","Balaenoptera",186,"TRUE","Wilson & Reeder","Genus"
"221","GL2001-G.nex","Basilosaurus",186,"FALSE","Paleobio database","Genus"
"222","GL2001-G.nex","Protocetus",186,"FALSE","Paleobio database","Genus"
"223","GL2001-G.nex","Georgiacetus",186,"FALSE","Paleobio database","Genus"
"224","GL2001-G.nex","Remingtonocetus",186,"FALSE","Paleobio database","Genus"
"225","GL2001-G.nex","Ambulocetus",186,"FALSE","Paleobio database","Genus"
"226","GL2001-G.nex","Pakicetus",186,"FALSE","Paleobio database","Genus"
"227","GL2001-G.nex","Harpagolestes",186,"FALSE","Paleobio database","Genus"
"228","GL2001-G.nex","Synoplotherium",186,NA,NA,NA
"229","GL2001-G.nex","Mesonyx",186,"FALSE","Paleobio database","Genus"
"230","GL2001-G.nex","Pachyaena_ossifraga",186,"FALSE","Paleobio database","Genus"
"231","GL2001-G.nex","Pachyaena_gigantea",186,"FALSE","Paleobio database","Species"
"232","GL2001-G.nex","Sinonyx",186,"FALSE","Paleobio database","Genus"
"233","GL2001-G.nex","Mongolian_Dissacus",186,NA,NA,NA
"234","GL2001-G.nex","Dissacus_navajovious",186,"FALSE","Paleobio database","Genus"
"235","GL2001-G.nex","Dissacus_praenuntius",186,"FALSE","Paleobio database","Species"
"236","GL2001-G.nex","Hapalodectes_leptognathus",186,"FALSE","Paleobio database","Species"
"237","GL2001-G.nex","Hapalodectes_hetangensis",186,"FALSE","Paleobio database","Species"
"238","GL2001-G.nex","Andrewsarchus",186,NA,NA,NA
"239","GL2001-G.nex","Eoconodon",186,"FALSE","Paleobio database","Genus"
"240","GL2001-G.nex","Amphimeryx",186,"FALSE","Paleobio database","Genus"
"241","GL2001-G.nex","Hypertragulus",186,"FALSE","Paleobio database","Genus"
"242","GL2001-G.nex","Leptomeryx",186,"FALSE","Paleobio database","Genus"
"243","GL2001-G.nex","Tragulus",186,"TRUE","Wilson & Reeder","Genus"
"244","GL2001-G.nex","Bos_taurus",186,"TRUE","Bininda-emonds Tree","Species"
"245","GL2001-G.nex","Ovis",186,"TRUE","Wilson & Reeder","Genus"
"246","GL2001-G.nex","Odocoileus",186,"TRUE","Wilson & Reeder","Genus"
"247","GL2001-G.nex","Protoceras_celer",186,"FALSE","Paleobio database","Species"
"248","GL2001-G.nex","Heteromeryx_dispar",186,"FALSE","Paleobio database","Species"
"249","GL2001-G.nex","Leptoreodon",186,"FALSE","Paleobio database","Genus"
"250","GL2001-G.nex","Eotylopus_reedi",186,"FALSE","Paleobio database","Species"
"251","GL2001-G.nex","Xiphodon",186,"FALSE","Paleobio database","Genus"
"252","GL2001-G.nex","Camelus",186,"TRUE","Wilson & Reeder","Genus"
"253","GL2001-G.nex","Lama",186,"TRUE","Wilson & Reeder","Genus"
"254","GL2001-G.nex","Poebrotherium",186,"FALSE","Paleobio database","Genus"
"255","GL2001-G.nex","Cainotherium",186,"FALSE","Paleobio database","Genus"
"256","GL2001-G.nex","Cebochoerus",186,"FALSE","Paleobio database","Genus"
"257","GL2001-G.nex","Mixtotherium",186,"FALSE","Paleobio database","Genus"
"258","GL2001-G.nex","Merycoidodon",186,"FALSE","Paleobio database","Genus"
"259","GL2001-G.nex","Agriochoerus",186,"FALSE","Paleobio database","Genus"
"260","GL2001-G.nex","Perchoerus",186,"FALSE","Paleobio database","Genus"
"261","GL2001-G.nex","Tayassu_tajacu",186,"TRUE","Wilson & Reeder","Species"
"262","GL2001-G.nex","Sus_scrofa",186,"TRUE","Bininda-emonds Tree","Species"
"263","GL2001-G.nex","Hexaprotodon",186,"TRUE","Wilson & Reeder","Genus"
"264","GL2001-G.nex","Hippopotamus",186,"TRUE","Wilson & Reeder","Genus"
"265","GL2001-G.nex","Elomeryx_armatus",186,"FALSE","Paleobio database","Species"
"266","GL2001-G.nex","Entelodontidae",186,NA,NA,NA
"267","GL2001-G.nex","Gobiohyus",186,"FALSE","Paleobio database","Genus"
"268","GL2001-G.nex","Bunomeryx",186,"FALSE","Paleobio database","Genus"
"269","GL2001-G.nex","Homacodon_vagans",186,"FALSE","Paleobio database","Species"
"270","GL2001-G.nex","Wasatch_Diacodexis",186,NA,NA,NA
"271","GL2001-G.nex","Diacodexis_pakistanensis",186,"FALSE","Paleobio database","Species"
"272","GL2001-G.nex","Mesohippus",186,"FALSE","Paleobio database","Genus"
"273","GL2001-G.nex","Equus",186,"TRUE","Wilson & Reeder","Genus"
"274","GL2001-G.nex","Hyracotherium",186,"FALSE","Paleobio database","Genus"
"275","GL2001-G.nex","Heptodon",186,"FALSE","Paleobio database","Genus"
"276","GL2001-H.nex","Phenacodus",30,"FALSE","Paleobio database","Genus"
"277","GL2001-H.nex","Homogalax",30,"FALSE","Paleobio database","Genus"
"278","GL2001-H.nex","Cardiolophus",30,"FALSE","Paleobio database","Genus"
"279","GL2001-H.nex","Isectolophus",30,"FALSE","Paleobio database","Genus"
"280","GL2001-H.nex","Eomoropus",30,"FALSE","Paleobio database","Genus"
"281","GL2001-H.nex","Moropus",30,"FALSE","Paleobio database","Genus"
"282","GL2001-H.nex","Heptodon",30,"FALSE","Paleobio database","Genus"
"283","GL2001-H.nex","Helaletes",30,"FALSE","Paleobio database","Genus"
"284","GL2001-H.nex","Colodon",30,"FALSE","Paleobio database","Genus"
"285","GL2001-H.nex","Plesiocolopirus",30,"FALSE","Paleobio database","Genus"
"286","GL2001-H.nex","Protapirus",30,"FALSE","Paleobio database","Genus"
"287","GL2001-H.nex","Tapirus",30,"TRUE","Wilson & Reeder","Genus"
"288","GL2001-H.nex","Lophialetes",30,"FALSE","Paleobio database","Genus"
"289","GL2001-H.nex","Hyrachyus",30,"FALSE","Paleobio database","Genus"
"290","GL2001-H.nex","Rostriamynodon",30,"FALSE","Paleobio database","Genus"
"291","GL2001-H.nex","Amynodon",30,"FALSE","Paleobio database","Genus"
"292","GL2001-H.nex","Triplopus",30,"FALSE","Paleobio database","Genus"
"293","GL2001-H.nex","Hyracodon",30,"FALSE","Paleobio database","Genus"
"294","GL2001-H.nex","Forstercooperia",30,"FALSE","Paleobio database","Genus"
"295","GL2001-H.nex","Paraceratherium",30,"FALSE","Paleobio database","Genus"
"296","GL2001-H.nex","Trigonias",30,"FALSE","Paleobio database","Genus"
"297","GL2001-H.nex","Subhyracodon",30,"FALSE","Paleobio database","Genus"
"298","GL2001-H.nex","Uintaceras",30,"FALSE","Paleobio database","Genus"
"299","GL2001-H.nex","Hyracotherium",30,"FALSE","Paleobio database","Genus"
"300","GL2001-TW.nex","Arctocyon",105,"FALSE","Paleobio database","Genus"
"301","GL2001-TW.nex","Hyopsodus",105,"FALSE","Paleobio database","Genus"
"302","GL2001-TW.nex","Phenacodus",105,"FALSE","Paleobio database","Genus"
"303","GL2001-TW.nex","Meniscotherium",105,"FALSE","Paleobio database","Genus"
"304","GL2001-TW.nex","Andrewsarchus",105,NA,NA,NA
"305","GL2001-TW.nex","Eoconodon",105,"FALSE","Paleobio database","Genus"
"306","GL2001-TW.nex","Hapalodectes",105,"FALSE","Paleobio database","Genus"
"307","GL2001-TW.nex","Dissacus",105,"FALSE","Paleobio database","Genus"
"308","GL2001-TW.nex","Ankalagon",105,"FALSE","Paleobio database","Genus"
"309","GL2001-TW.nex","Sinonyx",105,"FALSE","Paleobio database","Genus"
"310","GL2001-TW.nex","Pachyaena",105,"FALSE","Paleobio database","Genus"
"311","GL2001-TW.nex","Mesonyx",105,"FALSE","Paleobio database","Genus"
"312","GL2001-TW.nex","Synoplotherium",105,NA,NA,NA
"313","GL2001-TW.nex","Harpagolestes",105,"FALSE","Paleobio database","Genus"
"314","GL2001-TW.nex","Pakicetus",105,"FALSE","Paleobio database","Genus"
"315","GL2001-TW.nex","Ambulocetus",105,"FALSE","Paleobio database","Genus"
"316","GL2001-TW.nex","Diacodexis_pakistanensis",105,"FALSE","Paleobio database","Species"
"317","GL2001-TW.nex","Diacodexis_secans",105,"FALSE","Paleobio database","Species"
"318","GL2001-TW.nex","Archaeotherium",105,"FALSE","Paleobio database","Genus"
"319","GL2001-TW.nex","Elomeryx",105,"FALSE","Paleobio database","Genus"
"320","GL2001-TW.nex","Hippopotamus",105,"TRUE","Wilson & Reeder","Genus"
"321","GL2001-TW.nex","Hexaprotodon",105,"TRUE","Wilson & Reeder","Genus"
"322","GL2001-TW.nex","Sus",105,"TRUE","Wilson & Reeder","Genus"
"323","GL2001-TW.nex","Agriochoerus",105,"FALSE","Paleobio database","Genus"
"324","GL2001-TW.nex","Poebrotherium",105,"FALSE","Paleobio database","Genus"
"325","GL2001-TW.nex","Tragulus",105,"TRUE","Wilson & Reeder","Genus"
"326","GL2001-TW.nex","Haplobunodontid",105,NA,NA,NA
"327","GL2001-TW.nex","Cebochoerid",105,NA,NA,NA
"328","GL2001-TW.nex","Raoellid",105,NA,NA,NA
"329","GL2003-HK.nex","Ancestor",64,NA,NA,NA
"330","GL2003-HK.nex","Anthops_ornatus",64,"TRUE","Bininda-emonds Tree","Species"
"331","GL2003-HK.nex","Archerops_annectens",64,"FALSE","Paleobio database","Species"
"332","GL2003-HK.nex","Asellia_tridens",64,"TRUE","Bininda-emonds Tree","Species"
"333","GL2003-HK.nex","Aselliscus_tricuspidatus",64,"TRUE","Bininda-emonds Tree","Species"
"334","GL2003-HK.nex","Brachipposideros_nooraleebus",64,"FALSE","Paleobio database","Species"
"335","GL2003-HK.nex","Brachipposideros_watsoni",64,"FALSE","Paleobio database","Species"
"336","GL2003-HK.nex","Cloeotis_percivali",64,"TRUE","Bininda-emonds Tree","Species"
"337","GL2003-HK.nex","Coelops_frithi",64,"TRUE","Wilson & Reeder","Genus"
"338","GL2003-HK.nex","Coelops_robinsoni",64,"TRUE","Bininda-emonds Tree","Species"
"339","GL2003-HK.nex","Hipposideros_armiger",64,"TRUE","Bininda-emonds Tree","Species"
"340","GL2003-HK.nex","Hipposideros_ater",64,"TRUE","Bininda-emonds Tree","Species"
"341","GL2003-HK.nex","Hipposideros_bernardsigei",64,"TRUE","Wilson & Reeder","Genus"
"342","GL2003-HK.nex","Hipposideros_caffer",64,"TRUE","Bininda-emonds Tree","Species"
"343","GL2003-HK.nex","Hipposideros_calcaratus",64,"TRUE","Bininda-emonds Tree","Species"
"344","GL2003-HK.nex","Hipposideros_cervinus",64,"TRUE","Bininda-emonds Tree","Species"
